ds;y
2010-11-15_00;1.121150215
2010-11-15_01;0.775032189
2010-11-15_02;0.610004292
2010-11-15_03;0.541824034
2010-11-15_04;0.52905794
2010-11-15_05;0.524763948
2010-11-15_06;0.534950644
2010-11-15_07;0.676703863
2010-11-15_08;1.092727468
2010-11-15_09;1.248053648
2010-11-15_10;1.257300429
2010-11-15_11;1.292203863
2010-11-15_12;1.367781116
2010-11-15_13;1.543551502
2010-11-15_14;1.509684549
2010-11-15_15;1.460682403
2010-11-15_17;1.885871245
2010-11-15_18;2.133542918
2010-11-15_19;2.017637339
2010-11-15_20;1.908570815
2010-11-15_21;1.740281116
2010-11-15_22;1.663128755
2010-11-15_23;1.439030043
2010-11-16_00;1.115680258
2010-11-16_01;0.783302575
2010-11-16_02;0.622137339
2010-11-16_03;0.525298283
2010-11-16_04;0.518482833
2010-11-16_05;0.519017167
2010-11-16_06;0.547650215
2010-11-16_07;0.681583691
2010-11-16_08;1.076954936
2010-11-16_09;1.283139485
2010-11-16_10;1.209103004
2010-11-16_11;1.289414163
2010-11-16_12;1.318746781
2010-11-16_13;1.556562232
2010-11-16_14;1.475184549
2010-11-16_15;1.453469957
2010-11-16_16;1.638506438
2010-11-16_17;1.93027897
2010-11-16_18;2.025736052
2010-11-16_19;1.971354077
2010-11-16_20;1.89483691
2010-11-16_21;1.884675966
2010-11-16_22;1.74661588
2010-11-16_23;1.49039485
2010-11-17_00;1.109443255
2010-11-17_01;0.810807281
2010-11-17_02;0.613436831
2010-11-17_03;0.525779443
2010-11-17_04;0.501550321
2010-11-17_05;0.487858672
2010-11-17_06;0.555657388
2010-11-17_07;0.713314775
2010-11-17_08;1.106130621
2010-11-17_09;1.119126338
2010-11-17_10;1.262638116
2010-11-17_11;1.266261242
2010-11-17_13;1.430132762
2010-11-17_14;1.356783726
2010-11-17_15;1.491237687
2010-11-17_16;1.624501071
2010-11-17_17;1.834109208
2010-11-17_18;1.987291221
2010-11-17_19;1.945087794
2010-11-17_20;1.917072805
2010-11-17_21;1.846053533
2010-11-17_22;1.710117773
2010-11-17_23;1.484130621
2010-11-18_01;0.786509636
2010-11-18_02;0.629250535
2010-11-18_03;0.578922912
2010-11-18_04;0.538552463
2010-11-18_05;0.515182013
2010-11-18_06;0.558276231
2010-11-18_07;0.677715203
2010-11-18_08;1.08927409
2010-11-18_09;1.184503212
2010-11-18_10;1.150747323
2010-11-18_11;1.254374732
2010-11-18_12;1.20632334
2010-11-18_13;1.368513919
2010-11-18_14;1.384837259
2010-11-18_15;1.402852248
2010-11-18_17;1.908946467
2010-11-18_18;2.000104925
2010-11-18_19;1.828466809
2010-11-18_20;1.83432334
2010-11-18_21;1.831325482
2010-11-18_22;1.782728051
2010-11-18_23;1.623453961
2010-11-19_00;1.245775161
2010-11-19_01;0.81509636
2010-11-19_02;0.627203426
2010-11-19_03;0.549642398
2010-11-19_04;0.531546039
2010-11-19_05;0.521496788
2010-11-19_06;0.537466809
2010-11-19_07;0.71038758
2010-11-19_08;1.051413276
2010-11-19_09;1.164460385
2010-11-19_10;1.24443469
2010-11-19_11;1.225888651
2010-11-19_12;1.245357602
2010-11-19_13;1.425907923
2010-11-19_14;1.319486081
2010-11-19_15;1.37767666
2010-11-19_16;1.526753747
2010-11-19_17;1.820014989
2010-11-19_18;1.949447537
2010-11-19_19;1.963781585
2010-11-19_20;1.783085653
2010-11-19_21;1.769916488
2010-11-19_22;1.669494647
2010-11-19_23;1.524770878
2010-11-20_00;1.25766167
2010-11-20_01;0.878653105
2010-11-20_02;0.671888651
2010-11-20_03;0.573312634
2010-11-20_04;0.526436831
2010-11-20_05;0.501980728
2010-11-20_06;0.54009636
2010-11-20_07;0.585698073
2010-11-20_08;0.819062099
2010-11-20_09;1.124503212
2010-11-20_10;1.266766595
2010-11-20_11;1.441798715
2010-11-20_12;1.503042827
2010-11-20_13;1.845755889
2010-11-20_14;1.679728051
2010-11-20_15;1.626869379
2010-11-20_16;1.668008565
2010-11-20_17;1.817475375
2010-11-20_19;1.954916488
2010-11-20_20;1.928762313
2010-11-20_21;1.784421842
2010-11-20_22;1.71745182
2010-11-20_23;1.488267666
2010-11-21_00;1.190687366
2010-11-21_01;0.920038544
2010-11-21_02;0.706336188
2010-11-21_03;0.59324197
2010-11-21_04;0.536511777
2010-11-21_05;0.522458244
2010-11-21_06;0.537785867
2010-11-21_08;0.717385439
2010-11-21_09;1.002907923
2010-11-21_10;1.283376874
2010-11-21_11;1.527413276
2010-11-21_12;1.797494647
2010-11-21_13;1.926980728
2010-11-21_14;1.762276231
2010-11-21_15;1.657179872
2010-11-21_16;1.695546039
2010-11-21_17;1.650599572
2010-11-21_18;1.719271949
2010-11-21_19;1.870389722
2010-11-21_20;1.834408994
2010-11-21_21;1.759620985
2010-11-21_22;1.679244111
2010-11-21_23;1.491764454
2010-11-22_01;0.764952891
2010-11-22_02;0.611334047
2010-11-22_03;0.523653105
2010-11-22_04;0.504830835
2010-11-22_05;0.497222698
2010-11-22_06;0.510012848
2010-11-22_07;0.660293362
2010-11-22_08;1.111567452
2010-11-22_09;1.265605996
2010-11-22_10;1.233646681
2010-11-22_11;1.303293362
2010-11-22_12;1.339987152
2010-11-22_13;1.546843683
2010-11-22_14;1.497736617
2010-11-22_15;1.480650964
2010-11-22_16;1.596021413
2010-11-22_17;1.931340471
2010-11-22_18;2.011008565
2010-11-22_19;1.919104925
2010-11-22_20;1.775053533
2010-11-22_21;1.749038544
2010-11-22_22;1.688961456
2010-11-22_23;1.535832976
2010-11-23_00;1.136569593
2010-11-23_01;0.80164454
2010-11-23_03;0.499468951
2010-11-23_05;0.497719486
2010-11-23_06;0.526638116
2010-11-23_07;0.688284797
2010-11-23_08;1.068802998
2010-11-23_09;1.244278373
2010-11-23_10;1.225415418
2010-11-23_11;1.299847966
2010-11-23_12;1.35414561
2010-11-23_13;1.478394004
2010-11-23_14;1.461860814
2010-11-23_15;1.504074946
2010-11-23_16;1.682466809
2010-11-23_17;1.978368308
2010-11-23_18;1.985098501
2010-11-23_19;1.972800857
2010-11-23_20;1.864991435
2010-11-23_21;1.803029979
2010-11-23_22;1.707415418
2010-11-23_23;1.466376874
2010-11-24_00;1.162102784
2010-11-24_01;0.848366167
2010-11-24_02;0.615327623
2010-11-24_03;0.519665953
2010-11-24_04;0.518344754
2010-11-24_06;0.552867238
2010-11-24_07;0.707263383
2010-11-24_08;1.137586724
2010-11-24_09;1.281008565
2010-11-24_10;1.280533191
2010-11-24_11;1.340584582
2010-11-24_12;1.435346895
2010-11-24_13;1.562346895
2010-11-24_14;1.51930621
2010-11-24_15;1.464233405
2010-11-24_16;1.668406852
2010-11-24_18;1.973374732
2010-11-24_19;1.955426124
2010-11-24_20;1.897102784
2010-11-24_21;1.913830835
2010-11-24_22;1.850237687
2010-11-24_23;1.583126338
2010-11-25_00;1.162460385
2010-11-25_01;0.788233405
2010-11-25_02;0.590269807
2010-11-25_03;0.505768737
2010-11-25_04;0.510152034
2010-11-25_05;0.525665953
2010-11-25_06;0.540830835
2010-11-25_07;0.738471092
2010-11-25_08;1.151687366
2010-11-25_09;1.234486081
2010-11-25_10;1.327256959
2010-11-25_11;1.276659529
2010-11-25_12;1.279447537
2010-11-25_13;1.491267666
2010-11-25_14;1.414498929
2010-11-25_15;1.530214133
2010-11-25_16;1.627107066
2010-11-25_17;1.889190578
2010-11-25_18;1.96338758
2010-11-25_19;1.940199143
2010-11-25_20;1.874618844
2010-11-25_21;1.897747323
2010-11-25_22;1.806805139
2010-11-25_23;1.590638116
2010-11-26_00;1.275980728
2010-11-26_01;0.789481799
2010-11-26_02;0.614826552
2010-11-26_03;0.533055675
2010-11-26_04;0.52454818
2010-11-26_05;0.530533191
2010-11-26_06;0.547250535
2010-11-26_07;0.684950749
2010-11-26_09;1.226462527
2010-11-26_10;1.263963597
2010-11-26_11;1.23745182
2010-11-26_12;1.368571734
2010-11-26_14;1.40138758
2010-11-26_15;1.357683084
2010-11-26_16;1.638781585
2010-11-26_17;1.860865096
2010-11-26_18;1.97179015
2010-11-26_19;1.893282655
2010-11-26_20;1.974494647
2010-11-26_21;1.883946467
2010-11-26_23;1.550931478
2010-11-27_00;1.350571734
2010-11-27_01;1.048537473
2010-11-27_02;0.707728051
2010-11-27_03;0.571841542
2010-11-27_04;0.550171306
2010-11-27_05;0.536856531
2010-11-27_06;0.541004283
2010-11-27_07;0.576556745
2010-11-27_08;0.722413276
2010-11-27_09;1.035830835
2010-11-27_10;1.307021413
2010-11-27_11;1.489391863
2010-11-27_13;1.764877944
2010-11-27_14;1.680807281
2010-11-27_15;1.641331906
2010-11-27_16;1.748850107
2010-11-27_17;2.068147752
2010-11-27_18;2.250349036
2010-11-27_19;2.068201285
2010-11-27_20;1.898102784
2010-11-27_21;1.79372591
2010-11-27_22;1.719931478
2010-11-27_23;1.572291221
2010-11-28_00;1.235246253
2010-11-28_01;0.963017131
2010-11-28_02;0.784400428
2010-11-28_03;0.64396788
2010-11-28_04;0.578642398
2010-11-28_05;0.545396146
2010-11-28_06;0.566295503
2010-11-28_07;0.588130621
2010-11-28_08;0.739993576
2010-11-28_09;1.033869379
2010-11-28_10;1.402501071
2010-11-28_11;1.705368308
2010-11-28_12;1.918445396
2010-11-28_13;2.091220557
2010-11-28_14;1.878743041
2010-11-28_15;1.74779015
2010-11-28_16;1.65990364
2010-11-28_17;1.911394004
2010-11-28_18;2.133486081
2010-11-28_19;2.163620985
2010-11-28_20;2.027541756
2010-11-28_21;1.967085653
2010-11-28_22;1.860520343
2010-11-28_23;1.520331906
2010-11-29_02;0.626417559
2010-11-29_03;0.576584582
2010-11-29_04;0.561837259
2010-11-29_05;0.566558887
2010-11-29_06;0.631582441
2010-11-29_07;0.762137045
2010-11-29_08;1.074710921
2010-11-29_09;1.29756531
2010-11-29_10;1.476794433
2010-11-29_11;1.528905782
2010-11-29_12;1.615593148
2010-11-29_13;1.666226981
2010-11-29_14;1.626910064
2010-11-29_15;1.715862955
2010-11-29_17;2.108473233
2010-11-29_18;2.19090364
2010-11-29_19;2.021533191
2010-11-29_20;1.995708779
2010-11-29_22;1.840415418
2010-11-29_23;1.627528908
2010-11-30_00;1.289111349
2010-11-30_02;0.706222698
2010-11-30_03;0.637905782
2010-11-30_04;0.620203426
2010-11-30_05;0.613344754
2010-11-30_06;0.680730193
2010-11-30_08;1.075385439
2010-11-30_09;1.323040685
2010-11-30_10;1.466092077
2010-11-30_11;1.489631692
2010-11-30_12;1.519755889
2010-11-30_13;1.905261242
2010-11-30_14;1.814368308
2010-11-30_15;1.784847966
2010-11-30_16;1.848957173
2010-11-30_17;2.082912206
2010-11-30_18;2.195314775
2010-11-30_19;2.139301927
2010-11-30_20;2.094713062
2010-11-30_21;2.042717345
2010-11-30_22;1.870327623
2010-11-30_23;1.596447537
2010-12-01_00;1.295700214
2010-12-01_01;0.912379015
2010-12-01_02;0.711582441
2010-12-01_03;0.638312634
2010-12-01_04;0.623374732
2010-12-01_05;0.640995717
2010-12-01_06;0.665162741
2010-12-01_07;0.770852248
2010-12-01_08;1.089912206
2010-12-01_09;1.317087794
2010-12-01_10;1.439665953
2010-12-01_11;1.580289079
2010-12-01_12;1.639413276
2010-12-01_13;1.781396146
2010-12-01_14;1.783884368
2010-12-01_15;1.719633833
2010-12-01_16;1.81940257
2010-12-01_17;2.093700214
2010-12-01_18;2.208023555
2010-12-01_19;2.151762313
2010-12-01_20;2.054554604
2010-12-01_21;1.88079015
2010-12-01_22;1.858927195
2010-12-01_23;1.644764454
2010-12-02_00;1.341609442
2010-12-02_01;0.986695279
2010-12-02_02;0.718199571
2010-12-02_03;0.619422747
2010-12-02_04;0.604296137
2010-12-02_05;0.590877682
2010-12-02_07;0.757875536
2010-12-02_08;1.038259657
2010-12-02_09;1.346907725
2010-12-02_10;1.455671674
2010-12-02_11;1.562645923
2010-12-02_12;1.615718884
2010-12-02_13;1.765796137
2010-12-02_14;1.683195279
2010-12-02_15;1.579493562
2010-12-02_16;1.787311159
2010-12-02_17;2.158813305
2010-12-02_18;2.220766094
2010-12-02_19;2.206334764
2010-12-02_21;2.077072961
2010-12-02_23;1.747555794
2010-12-03_00;1.387004301
2010-12-03_01;0.953053763
2010-12-03_02;0.72687957
2010-12-03_03;0.643483871
2010-12-03_04;0.638944086
2010-12-03_05;0.638324731
2010-12-03_06;0.659445161
2010-12-03_07;0.80935914
2010-12-03_08;1.020126882
2010-12-03_09;1.349870968
2010-12-03_10;1.50928172
2010-12-03_11;1.528969892
2010-12-03_12;1.615455914
2010-12-03_13;1.800754839
2010-12-03_14;1.723307527
2010-12-03_15;1.749496774
2010-12-03_16;1.892541935
2010-12-03_17;2.097017204
2010-12-03_18;2.251855914
2010-12-03_20;2.054470968
2010-12-03_21;2.051782796
2010-12-03_23;1.750376344
2010-12-04_00;1.444759465
2010-12-04_01;1.019873051
2010-12-04_02;0.771233853
2010-12-04_03;0.673688196
2010-12-04_04;0.658020045
2010-12-04_05;0.612957684
2010-12-04_06;0.634605791
2010-12-04_07;0.691164811
2010-12-04_08;0.803654788
2010-12-04_09;1.08844098
2010-12-04_10;1.475572383
2010-12-04_11;1.679570156
2010-12-04_12;1.719993318
2010-12-04_13;1.880109131
2010-12-04_14;1.754291759
2010-12-04_15;1.749819599
2010-12-04_16;1.848300668
2010-12-04_17;2.203832962
2010-12-04_18;2.299545657
2010-12-04_19;2.178020045
2010-12-04_21;1.944599109
2010-12-04_22;1.929610245
2010-12-04_23;1.744714922
2010-12-05_00;1.375135747
2010-12-05_01;1.010251131
2010-12-05_02;0.807705882
2010-12-05_03;0.721395928
2010-12-05_04;0.668536199
2010-12-05_05;0.63340724
2010-12-05_06;0.622925339
2010-12-05_07;0.662866516
2010-12-05_08;0.803276018
2010-12-05_09;1.053386878
2010-12-05_10;1.452319005
2010-12-05_11;1.761595023
2010-12-05_12;1.983785068
2010-12-05_13;2.228886878
2010-12-05_14;1.969651584
2010-12-05_15;1.784350679
2010-12-05_16;1.805791855
2010-12-05_17;1.970744344
2010-12-05_18;2.00819457
2010-12-05_19;2.078538462
2010-12-05_20;2.114581448
2010-12-05_21;2.041843891
2010-12-05_22;1.98681448
2010-12-05_23;1.704470588
2010-12-06_00;1.346427039
2010-12-06_01;0.954381974
2010-12-06_02;0.737184549
2010-12-06_03;0.661066524
2010-12-06_05;0.642791845
2010-12-06_06;0.664957082
2010-12-06_07;0.781356223
2010-12-06_08;1.116139485
2010-12-06_09;1.276403433
2010-12-06_10;1.473111588
2010-12-06_11;1.572701717
2010-12-06_12;1.61423176
2010-12-06_13;1.826261803
2010-12-06_14;1.723851931
2010-12-06_15;1.708540773
2010-12-06_16;1.837274678
2010-12-06_17;2.212036481
2010-12-06_18;2.267435622
2010-12-06_19;2.187152361
2010-12-06_20;2.182154506
2010-12-06_21;2.019648069
2010-12-06_22;1.907845494
2010-12-06_23;1.735924893
2010-12-07_00;1.346472103
2010-12-07_01;0.902
2010-12-07_02;0.716918455
2010-12-07_03;0.621817597
2010-12-07_04;0.619905579
2010-12-07_05;0.619390558
2010-12-07_06;0.625716738
2010-12-07_07;0.757266094
2010-12-07_08;1.129429185
2010-12-07_09;1.318484979
2010-12-07_10;1.4615
2010-12-07_12;1.57301073
2010-12-07_13;1.755776824
2010-12-07_14;1.712109442
2010-12-07_15;1.747648069
2010-12-07_16;1.898167382
2010-12-07_17;2.273100858
2010-12-07_18;2.471856223
2010-12-07_19;2.216847639
2010-12-07_20;2.162435622
2010-12-07_21;2.146652361
2010-12-07_22;2.02373176
2010-12-07_23;1.763023605
2010-12-08_00;1.380824034
2010-12-08_01;0.934291845
2010-12-08_02;0.729922747
2010-12-08_03;0.641285408
2010-12-08_05;0.638182403
2010-12-08_06;0.682791845
2010-12-08_07;0.773515021
2010-12-08_08;1.032427039
2010-12-08_09;1.241188841
2010-12-08_10;1.502596567
2010-12-08_11;1.508113734
2010-12-08_12;1.520180258
2010-12-08_13;1.689437768
2010-12-08_14;1.742223176
2010-12-08_15;1.746954936
2010-12-08_16;1.809802575
2010-12-08_17;2.199609442
2010-12-08_18;2.399927039
2010-12-08_19;2.284311159
2010-12-08_20;2.188096567
2010-12-08_21;2.223396996
2010-12-08_22;2.137686695
2010-12-08_23;1.786770386
2010-12-09_00;1.351469957
2010-12-09_01;0.933484979
2010-12-09_02;0.74288412
2010-12-09_03;0.670015021
2010-12-09_04;0.654796137
2010-12-09_05;0.670427039
2010-12-09_06;0.708954936
2010-12-09_07;0.817978541
2010-12-09_08;1.222613734
2010-12-09_09;1.397379828
2010-12-09_10;1.423285408
2010-12-09_11;1.394414163
2010-12-09_12;1.520246781
2010-12-09_14;1.590839056
2010-12-09_15;1.627371245
2010-12-09_16;1.755036481
2010-12-09_17;2.053675966
2010-12-09_18;2.139695279
2010-12-09_19;2.179519313
2010-12-09_20;2.094542918
2010-12-09_21;2.0147897
2010-12-09_22;2.085680258
2010-12-09_23;1.805817597
2010-12-10_00;1.368396996
2010-12-10_01;0.941706009
2010-12-10_02;0.703581545
2010-12-10_03;0.629793991
2010-12-10_04;0.62504721
2010-12-10_05;0.613929185
2010-12-10_06;0.63267382
2010-12-10_07;0.790311159
2010-12-10_08;1.187103004
2010-12-10_09;1.350015021
2010-12-10_10;1.407504292
2010-12-10_11;1.425040773
2010-12-10_12;1.432774678
2010-12-10_13;1.545120172
2010-12-10_14;1.491819742
2010-12-10_15;1.611130901
2010-12-10_16;1.713309013
2010-12-10_17;2.108954936
2010-12-10_18;2.129281116
2010-12-10_19;2.017454936
2010-12-10_20;1.866729614
2010-12-10_21;1.966596567
2010-12-10_22;1.876296137
2010-12-10_23;1.73348927
2010-12-11_00;1.481045064
2010-12-11_01;1.047851931
2010-12-11_02;0.760523605
2010-12-11_03;0.620733906
2010-12-11_04;0.567935622
2010-12-11_05;0.556854077
2010-12-11_06;0.577572961
2010-12-11_08;0.852317597
2010-12-11_09;1.157478541
2010-12-11_10;1.444199571
2010-12-11_11;1.54701073
2010-12-11_12;1.624435622
2010-12-11_13;1.790759657
2010-12-11_14;1.798781116
2010-12-11_15;1.689937768
2010-12-11_16;1.799718884
2010-12-11_17;2.093637339
2010-12-11_18;2.157484979
2010-12-11_19;2.183675966
2010-12-11_20;2.027969957
2010-12-11_21;1.990259657
2010-12-11_22;1.92622103
2010-12-11_23;1.721266094
2010-12-12_00;1.368051502
2010-12-12_01;1.075832618
2010-12-12_02;0.85488412
2010-12-12_03;0.716302575
2010-12-12_05;0.592113734
2010-12-12_06;0.580077253
2010-12-12_07;0.630738197
2010-12-12_08;0.800787554
2010-12-12_09;1.051560086
2010-12-12_10;1.431879828
2010-12-12_11;1.626197425
2010-12-12_12;1.949643777
2010-12-12_13;2.081025751
2010-12-12_14;1.98322103
2010-12-12_15;1.89782618
2010-12-12_16;1.856701717
2010-12-12_17;2.036225322
2010-12-12_18;2.124824034
2010-12-12_19;2.117628755
2010-12-12_20;2.030729614
2010-12-12_21;1.873238197
2010-12-12_22;1.947306867
2010-12-12_23;1.705553648
2010-12-13_00;1.316444206
2010-12-13_01;0.86011588
2010-12-13_02;0.684566524
2010-12-13_03;0.582420601
2010-12-13_04;0.581637339
2010-12-13_05;0.581160944
2010-12-13_06;0.63572103
2010-12-13_07;0.765864807
2010-12-13_08;1.18438412
2010-12-13_10;1.37488412
2010-12-13_11;1.471025751
2010-12-13_12;1.440422747
2010-12-13_13;1.644032189
2010-12-13_14;1.557566524
2010-12-13_15;1.599244635
2010-12-13_16;1.849622318
2010-12-13_17;2.091502146
2010-12-13_18;2.213244635
2010-12-13_19;2.124796137
2010-12-13_20;1.996815451
2010-12-13_21;2.103693133
2010-12-13_22;1.953740343
2010-12-13_23;1.787763948
2010-12-14_00;1.344519313
2010-12-14_02;0.664214592
2010-12-14_03;0.584839056
2010-12-14_05;0.555639485
2010-12-14_06;0.601716738
2010-12-14_08;1.225242489
2010-12-14_09;1.341008584
2010-12-14_10;1.274746781
2010-12-14_11;1.232725322
2010-12-14_12;1.313448498
2010-12-14_14;1.518813305
2010-12-14_15;1.530658798
2010-12-14_16;1.756504292
2010-12-14_17;2.053901288
2010-12-14_18;2.263669528
2010-12-14_20;2.04961588
2010-12-14_21;2.077306867
2010-12-14_22;2.06373176
2010-12-14_23;1.783480687
2010-12-15_00;1.319246781
2010-12-15_01;0.903199571
2010-12-15_02;0.66367382
2010-12-15_03;0.595899142
2010-12-15_04;0.571935622
2010-12-15_05;0.568193133
2010-12-15_06;0.604040773
2010-12-15_07;0.798096567
2010-12-15_08;1.256487124
2010-12-15_09;1.431678112
2010-12-15_10;1.368246781
2010-12-15_11;1.347839056
2010-12-15_12;1.386697425
2010-12-15_13;1.527246781
2010-12-15_14;1.534356223
2010-12-15_15;1.514427039
2010-12-15_16;1.790871245
2010-12-15_17;2.020620172
2010-12-15_18;2.195954936
2010-12-15_19;2.053600858
2010-12-15_20;2.132671674
2010-12-15_21;2.112596567
2010-12-15_22;1.987051502
2010-12-15_23;1.713369099
2010-12-16_00;1.367371245
2010-12-16_01;0.922766094
2010-12-16_02;0.656375536
2010-12-16_03;0.587457082
2010-12-16_04;0.576660944
2010-12-16_05;0.566740343
2010-12-16_06;0.610924893
2010-12-16_07;0.746448498
2010-12-16_08;1.19294206
2010-12-16_09;1.449984979
2010-12-16_10;1.443261803
2010-12-16_11;1.327182403
2010-12-16_12;1.327997854
2010-12-16_13;1.441135193
2010-12-16_14;1.405017167
2010-12-16_15;1.532727468
2010-12-16_16;1.750759657
2010-12-16_17;2.107841202
2010-12-16_18;2.311540773
2010-12-16_19;2.207457082
2010-12-16_20;2.166815451
2010-12-16_21;2.130939914
2010-12-16_22;2.105004292
2010-12-16_23;1.86755794
2010-12-17_00;1.492204301
2010-12-17_01;0.955408602
2010-12-17_02;0.700503226
2010-12-17_03;0.632541935
2010-12-17_04;0.620374194
2010-12-17_05;0.603101075
2010-12-17_06;0.644348387
2010-12-17_07;0.817163441
2010-12-17_08;1.243294624
2010-12-17_09;1.466103226
2010-12-17_10;1.506098925
2010-12-17_11;1.536176344
2010-12-17_12;1.558873118
